M_HBUSREQ,M_HADDR,M_HTRANS,M_HSIZE,M_HBURST,M_HPROT,M_HLOCK,M_HWRITE,M_HWDATA,Coverage
1,26,0,0,0,0,0,0,3020,0
1,164,0,0,0,0,0,0,1746,0
0,90,0,0,0,0,0,0,4698,0
1,170,0,0,0,0,0,0,1134,0
0,276,0,0,0,0,0,0,3737,0
0,284,0,0,0,0,0,0,515,0
1,288,0,0,0,0,0,0,4975,0
1,155,0,0,0,0,0,1,639,0
1,15,0,0,0,0,0,1,586,0
0,188,0,0,0,0,0,1,4360,0
1,337,0,0,0,0,0,0,2308,0
0,341,0,0,0,0,0,1,4400,0
0,290,0,0,0,0,0,0,2455,0
0,109,0,0,0,0,0,0,1878,0
1,315,0,0,0,0,0,0,1358,0
0,100,0,0,0,0,0,1,3078,0
0,173,0,0,0,0,0,0,3872,0
1,230,0,0,0,0,0,1,3156,0
1,186,0,0,0,0,0,1,3100,0
1,349,0,0,0,0,0,1,3399,0
0,15,0,0,0,0,0,0,480,0
0,257,0,0,0,0,0,1,1409,0
0,253,0,0,0,0,0,0,585,0
1,72,0,0,0,0,0,0,3344,0
0,143,0,0,0,0,0,0,1751,0
1,195,0,0,0,0,0,1,4799,0
1,49,0,0,0,0,0,1,3817,0
0,348,0,0,0,0,0,0,3292,0
0,398,0,0,0,0,0,1,1582,0
1,93,0,0,0,0,0,1,366,0
1,27,0,0,0,0,0,1,2207,0
0,40,0,0,0,0,0,0,3073,0
0,359,0,0,0,0,0,0,4936,0
1,197,0,0,0,0,0,1,3322,0
0,268,0,0,0,0,0,1,1847,0
1,252,0,0,0,0,0,1,3326,0
0,233,0,0,0,0,0,0,2850,0
1,312,0,0,0,0,0,0,242,0
1,273,0,0,0,0,0,0,1859,0
1,179,0,0,0,0,0,1,2085,0
1,31,0,0,0,0,0,0,3362,0
0,314,0,0,0,0,0,0,2928,0
1,11,0,0,0,0,0,1,129,0
0,7,0,0,0,0,0,1,1850,0
1,35,0,0,0,0,0,1,4759,0
1,84,0,0,0,0,0,1,2794,0
1,323,0,0,0,0,0,1,2849,0
0,108,0,0,0,0,0,0,315,0
0,284,0,0,0,0,0,0,2281,0
0,314,0,0,0,0,0,1,1953,0
1,251,0,0,0,0,0,1,3553,0
1,165,0,0,0,0,0,1,1102,0
1,300,0,0,0,0,0,0,4151,0
0,192,0,0,0,0,0,0,2766,0
1,306,0,0,0,0,0,0,4622,0
0,51,0,0,0,0,0,1,1868,0
0,0,0,0,0,0,0,0,4095,0
0,99,0,0,0,0,0,0,416,0
1,18,0,0,0,0,0,0,3939,0
0,19,0,0,0,0,0,0,4237,0
0,48,0,0,0,0,0,1,2611,0
1,257,0,0,0,0,0,1,1166,0
0,314,0,0,0,0,0,0,251,0
0,139,0,0,0,0,0,0,1492,0
1,392,0,0,0,0,0,0,1228,0
1,168,0,0,0,0,0,1,3024,0
1,62,0,0,0,0,0,1,4292,0
0,153,0,0,0,0,0,0,3919,0
1,276,0,0,0,0,0,0,2193,0
1,37,0,0,0,0,0,1,2553,0
0,224,0,0,0,0,0,0,1706,0
1,97,0,0,0,0,0,1,1978,0
0,275,0,0,0,0,0,0,3452,0
0,289,0,0,0,0,0,1,741,0
0,250,0,0,0,0,0,1,4414,0
1,349,0,0,0,0,0,1,2924,0
0,218,0,0,0,0,0,0,4730,0
0,276,0,0,0,0,0,1,1900,0
0,86,0,0,0,0,0,0,1252,0
0,123,0,0,0,0,0,0,2957,0
0,17,0,0,0,0,0,0,4835,0
0,321,0,0,0,0,0,1,1265,0
1,173,0,0,0,0,0,1,3224,0
1,23,0,0,0,0,0,0,2633,0
1,50,0,0,0,0,0,0,2429,0
0,153,0,0,0,0,0,0,1392,0
1,61,0,0,0,0,0,1,918,0
1,49,0,0,0,0,0,0,912,0
0,63,0,0,0,0,0,1,4714,0
0,134,0,0,0,0,0,1,4223,0
0,208,0,0,0,0,0,0,2444,0
1,277,0,0,0,0,0,1,4317,0
0,214,0,0,0,0,0,0,3641,0
1,259,0,0,0,0,0,1,784,0
1,235,0,0,0,0,0,1,4441,0
0,120,0,0,0,0,0,0,384,0
0,79,0,0,0,0,0,1,3090,0
1,110,0,0,0,0,0,0,756,0
0,214,0,0,0,0,0,1,19,0
0,172,0,0,0,0,0,0,4444,0
0,192,0,0,0,0,0,0,4035,0
1,368,0,0,0,0,0,0,3709,0
0,217,0,0,0,0,0,0,834,0
1,276,0,0,0,0,0,1,106,0
0,253,0,0,0,0,0,1,4139,0
1,116,0,0,0,0,0,0,3990,0
0,38,0,0,0,0,0,1,2893,0
1,102,0,0,0,0,0,0,4641,0
0,87,0,0,0,0,0,1,4356,0
1,136,0,0,0,0,0,1,413,0
0,397,0,0,0,0,0,1,1755,0
1,238,0,0,0,0,0,1,3100,0
1,333,0,0,0,0,0,1,1060,0
0,77,0,0,0,0,0,1,2647,0
1,176,0,0,0,0,0,1,3333,0
1,80,0,0,0,0,0,1,2762,0
0,157,0,0,0,0,0,1,3764,0
0,92,0,0,0,0,0,0,2420,0
0,242,0,0,0,0,0,0,2821,0
0,322,0,0,0,0,0,0,2511,0
0,143,0,0,0,0,0,0,434,0
1,87,0,0,0,0,0,0,2670,0
1,99,0,0,0,0,0,0,2658,0
0,225,0,0,0,0,0,0,1872,0
1,76,0,0,0,0,0,0,2088,0
1,270,0,0,0,0,0,0,4046,0
0,395,0,0,0,0,0,1,966,0
1,252,0,0,0,0,0,0,1460,0
0,329,0,0,0,0,0,0,3227,0
1,261,0,0,0,0,0,0,3943,0
1,117,0,0,0,0,0,0,380,0
0,352,0,0,0,0,0,1,1900,0
1,267,0,0,0,0,0,0,2701,0
1,319,0,0,0,0,0,1,4373,0
0,219,0,0,0,0,0,1,351,0
1,309,0,0,0,0,0,1,2854,0
1,42,0,0,0,0,0,0,630,0
0,358,0,0,0,0,0,0,1040,0
1,126,0,0,0,0,0,1,4900,0
0,250,0,0,0,0,0,0,2003,0
1,242,0,0,0,0,0,0,249,0
0,113,0,0,0,0,0,0,4256,0
0,333,0,0,0,0,0,0,1202,0
1,285,0,0,0,0,0,1,1544,0
0,110,0,0,0,0,0,0,2071,0
0,216,0,0,0,0,0,1,1723,0
0,79,0,0,0,0,0,0,787,0
0,36,0,0,0,0,0,0,3463,0
1,387,0,0,0,0,0,1,3671,0
1,81,0,0,0,0,0,1,2480,0
1,397,0,0,0,0,0,0,4875,0
0,139,0,0,0,0,0,0,1988,0
1,16,0,0,0,0,0,1,1340,0
0,207,0,0,0,0,0,1,3476,0
1,186,0,0,0,0,0,1,664,0
1,188,0,0,0,0,0,1,748,0
1,156,0,0,0,0,0,0,1796,0
0,311,0,0,0,0,0,1,741,0
1,154,0,0,0,0,0,0,927,0
1,101,0,0,0,0,0,1,331,0
0,34,0,0,0,0,0,1,953,0
1,31,0,0,0,0,0,0,1871,0
0,212,0,0,0,0,0,1,1412,0
1,170,0,0,0,0,0,0,606,0
1,41,0,0,0,0,0,1,3569,0
0,115,0,0,0,0,0,1,1625,0
0,69,0,0,0,0,0,0,3712,0
1,112,0,0,0,0,0,0,1702,0
1,31,0,0,0,0,0,0,4784,0
1,201,0,0,0,0,0,1,3916,0
0,314,0,0,0,0,0,1,2390,0
0,210,0,0,0,0,0,0,4862,0
1,285,0,0,0,0,0,1,76,0
1,397,0,0,0,0,0,1,4341,0
1,323,0,0,0,0,0,0,3305,0
1,56,0,0,0,0,0,1,2318,0
1,261,0,0,0,0,0,1,719,0
0,58,0,0,0,0,0,1,2353,0
1,237,0,0,0,0,0,0,459,0
1,344,0,0,0,0,0,1,1355,0
1,389,0,0,0,0,0,1,2047,0
0,390,0,0,0,0,0,0,3420,0
0,332,0,0,0,0,0,1,2930,0
0,161,0,0,0,0,0,0,3710,0
1,180,0,0,0,0,0,0,294,0
0,284,0,0,0,0,0,0,245,0
1,149,0,0,0,0,0,1,617,0
1,375,0,0,0,0,0,0,3795,0
0,33,0,0,0,0,0,1,60,0
1,87,0,0,0,0,0,0,622,0
0,149,0,0,0,0,0,1,2324,0
1,309,0,0,0,0,0,0,547,0
0,337,0,0,0,0,0,1,2136,0
1,168,0,0,0,0,0,1,1709,0
0,218,0,0,0,0,0,1,1570,0
0,256,0,0,0,0,0,1,1300,0
1,191,0,0,0,0,0,0,656,0
1,350,0,0,0,0,0,1,967,0
1,216,0,0,0,0,0,0,4383,0
0,210,0,0,0,0,0,1,1831,0
1,218,0,0,0,0,0,1,2784,0
0,202,0,0,0,0,0,1,4745,0
0,120,0,0,0,0,0,0,1720,0
1,250,0,0,0,0,0,0,223,0
0,366,0,0,0,0,0,1,49,0
1,253,0,0,0,0,0,0,1048,0
1,181,0,0,0,0,0,1,2383,0
1,65,0,0,0,0,0,1,3448,0
0,369,0,0,0,0,0,1,4094,0
0,267,0,0,0,0,0,1,1328,0
1,202,0,0,0,0,0,1,934,0
0,355,0,0,0,0,0,1,3407,0
1,378,0,0,0,0,0,1,3808,0
0,299,0,0,0,0,0,0,156,0
1,245,0,0,0,0,0,1,4883,0
0,340,0,0,0,0,0,0,1356,0
0,106,0,0,0,0,0,1,1774,0
0,231,0,0,0,0,0,1,1525,0
0,399,0,0,0,0,0,1,946,0
1,99,0,0,0,0,0,0,3768,0
1,301,0,0,0,0,0,0,2161,0
0,389,0,0,0,0,0,0,2019,0
0,117,0,0,0,0,0,1,3142,0
0,266,0,0,0,0,0,1,2015,0
0,1,0,0,0,0,0,0,3804,0
0,350,0,0,0,0,0,0,1427,0
1,364,0,0,0,0,0,1,4665,0
1,46,0,0,0,0,0,0,656,0
0,303,0,0,0,0,0,0,1060,0
0,61,0,0,0,0,0,0,3147,0
1,383,0,0,0,0,0,0,3105,0
0,146,0,0,0,0,0,0,1106,0
0,374,0,0,0,0,0,0,3629,0
0,184,0,0,0,0,0,1,2959,0
1,321,0,0,0,0,0,0,1580,0
1,156,0,0,0,0,0,0,3834,0
0,17,0,0,0,0,0,1,2382,0
1,121,0,0,0,0,0,0,3776,0
0,395,0,0,0,0,0,1,200,0
0,165,0,0,0,0,0,0,593,0
0,360,0,0,0,0,0,0,2339,0
1,53,0,0,0,0,0,1,4388,0
0,40,0,0,0,0,0,1,311,0
1,242,0,0,0,0,0,0,3989,0
0,220,0,0,0,0,0,1,1511,0
1,299,0,0,0,0,0,0,186,0
0,127,0,0,0,0,0,1,1929,0
0,235,0,0,0,0,0,0,1207,0
1,78,0,0,0,0,0,1,4199,0
1,106,0,0,0,0,0,1,4085,0
0,188,0,0,0,0,0,1,868,0
0,29,0,0,0,0,0,0,7,0
1,249,0,0,0,0,0,1,3107,0
1,184,0,0,0,0,0,1,4659,0
1,322,0,0,0,0,0,1,4932,0
0,38,0,0,0,0,0,1,3999,0
0,83,0,0,0,0,0,1,2755,0
0,218,0,0,0,0,0,1,1040,0
1,398,0,0,0,0,0,0,3758,0
1,263,0,0,0,0,0,1,2386,0
1,286,0,0,0,0,0,0,3586,0
0,393,0,0,0,0,0,1,543,0
0,351,0,0,0,0,0,0,4763,0
1,44,0,0,0,0,0,1,2442,0
1,200,0,0,0,0,0,0,1749,0
0,307,0,0,0,0,0,0,1578,0
0,26,0,0,0,0,0,1,3094,0
1,204,0,0,0,0,0,0,4292,0
1,172,0,0,0,0,0,1,811,0
1,0,0,0,0,0,0,0,4328,0
0,127,0,0,0,0,0,0,4534,0
1,284,0,0,0,0,0,0,1045,0
0,353,0,0,0,0,0,1,1418,0
1,258,0,0,0,0,0,0,4878,0
1,242,0,0,0,0,0,0,826,0
0,14,0,0,0,0,0,1,2111,0
0,321,0,0,0,0,0,0,4470,0
1,398,0,0,0,0,0,0,3973,0
1,365,0,0,0,0,0,0,4334,0
0,267,0,0,0,0,0,1,3555,0
1,112,0,0,0,0,0,0,2091,0
1,297,0,0,0,0,0,0,1930,0
0,124,0,0,0,0,0,1,2999,0
1,383,0,0,0,0,0,0,1175,0
0,252,0,0,0,0,0,1,250,0
0,235,0,0,0,0,0,0,1541,0
0,320,0,0,0,0,0,1,4776,0
1,124,0,0,0,0,0,1,4069,0
0,192,0,0,0,0,0,1,222,0
0,203,0,0,0,0,0,0,392,0
0,76,0,0,0,0,0,1,1916,0
0,26,0,0,0,0,0,0,983,0
0,172,0,0,0,0,0,0,2635,0
1,329,0,0,0,0,0,1,618,0
0,286,0,0,0,0,0,1,907,0
1,324,0,0,0,0,0,1,3384,0
0,293,0,0,0,0,0,0,1837,0
1,337,0,0,0,0,0,0,1988,0
1,305,0,0,0,0,0,0,641,0
1,84,0,0,0,0,0,1,2564,0
0,127,0,0,0,0,0,1,2234,0
0,291,0,0,0,0,0,0,2627,0
0,210,0,0,0,0,0,0,396,0
1,289,0,0,0,0,0,1,2229,0
1,116,0,0,0,0,0,0,2913,0
1,165,0,0,0,0,0,1,2026,0
0,343,0,0,0,0,0,0,2553,0
0,4,0,0,0,0,0,1,3882,0
1,289,0,0,0,0,0,0,4635,0
0,177,0,0,0,0,0,1,1102,0
1,183,0,0,0,0,0,1,4099,0
0,184,0,0,0,0,0,0,3872,0
1,6,0,0,0,0,0,0,2520,0
0,78,0,0,0,0,0,0,4972,0
1,173,0,0,0,0,0,0,2867,0
0,392,0,0,0,0,0,1,1886,0
0,41,0,0,0,0,0,1,2372,0
1,42,0,0,0,0,0,0,708,0
0,184,0,0,0,0,0,0,3906,0
0,293,0,0,0,0,0,0,544,0
1,398,0,0,0,0,0,0,526,0
0,56,0,0,0,0,0,1,232,0
0,21,0,0,0,0,0,0,4632,0
0,95,0,0,0,0,0,0,2784,0
1,342,0,0,0,0,0,0,3025,0
0,61,0,0,0,0,0,0,2721,0
1,325,0,0,0,0,0,0,4241,0
0,379,0,0,0,0,0,0,3022,0
0,205,0,0,0,0,0,0,452,0
0,144,0,0,0,0,0,1,2390,0
0,340,0,0,0,0,0,0,213,0
1,276,0,0,0,0,0,0,2167,0
0,10,0,0,0,0,0,1,1051,0
1,333,0,0,0,0,0,1,187,0
0,327,0,0,0,0,0,0,172,0
0,57,0,0,0,0,0,0,964,0
1,70,0,0,0,0,0,0,3743,0
0,286,0,0,0,0,0,1,3953,0
1,356,0,0,0,0,0,0,1661,0
1,397,0,0,0,0,0,0,3644,0
0,306,0,0,0,0,0,1,2479,0
0,212,0,0,0,0,0,0,104,0
0,291,0,0,0,0,0,0,1631,0
0,210,0,0,0,0,0,0,3779,0
1,176,0,0,0,0,0,0,2641,0
0,213,0,0,0,0,0,0,1835,0
1,329,0,0,0,0,0,0,3427,0
1,94,0,0,0,0,0,1,2271,0
0,359,0,0,0,0,0,1,4775,0
1,99,0,0,0,0,0,0,3393,0
1,15,0,0,0,0,0,1,1899,0
1,192,0,0,0,0,0,1,733,0
0,285,0,0,0,0,0,1,4403,0
1,196,0,0,0,0,0,0,720,0
0,290,0,0,0,0,0,0,1806,0
0,112,0,0,0,0,0,0,115,0
1,288,0,0,0,0,0,0,1676,0
1,36,0,0,0,0,0,1,4687,0
1,132,0,0,0,0,0,1,3290,0
0,213,0,0,0,0,0,1,872,0
1,251,0,0,0,0,0,0,333,0
0,191,0,0,0,0,0,1,269,0
0,203,0,0,0,0,0,0,1933,0
0,55,0,0,0,0,0,0,4293,0
1,9,0,0,0,0,0,0,3659,0
1,375,0,0,0,0,0,0,4792,0
1,71,0,0,0,0,0,1,4995,0
1,295,0,0,0,0,0,0,4861,0
0,166,0,0,0,0,0,1,3027,0
1,198,0,0,0,0,0,1,1407,0
1,308,0,0,0,0,0,1,3031,0
0,132,0,0,0,0,0,0,4945,0
1,144,0,0,0,0,0,0,8,0
0,243,0,0,0,0,0,0,4490,0
0,383,0,0,0,0,0,0,1911,0
0,99,0,0,0,0,0,0,2638,0
1,346,0,0,0,0,0,0,3117,0
1,53,0,0,0,0,0,0,2503,0
0,79,0,0,0,0,0,0,4667,0
0,245,0,0,0,0,0,0,3575,0
1,168,0,0,0,0,0,1,536,0
0,312,0,0,0,0,0,0,3638,0
1,124,0,0,0,0,0,0,2796,0
0,242,0,0,0,0,0,1,3903,0
1,122,0,0,0,0,0,1,1551,0
1,82,0,0,0,0,0,1,4640,0
0,87,0,0,0,0,0,1,4572,0
1,272,0,0,0,0,0,0,2618,0
0,188,0,0,0,0,0,1,1881,0
1,131,0,0,0,0,0,0,3788,0
0,140,0,0,0,0,0,1,896,0
1,145,0,0,0,0,0,1,1864,0
1,133,0,0,0,0,0,1,2771,0
0,126,0,0,0,0,0,0,3847,0
0,155,0,0,0,0,0,0,2011,0
1,101,0,0,0,0,0,0,2070,0
0,201,0,0,0,0,0,0,799,0
0,248,0,0,0,0,0,0,1030,0
1,273,0,0,0,0,0,1,3783,0
1,280,0,0,0,0,0,0,3045,0
1,302,0,0,0,0,0,0,2812,0
1,385,0,0,0,0,0,1,2194,0
1,61,0,0,0,0,0,1,3011,0
1,14,0,0,0,0,0,1,3966,0
0,174,0,0,0,0,0,1,3998,0
0,231,0,0,0,0,0,1,3474,0
1,301,0,0,0,0,0,0,4090,0
0,219,0,0,0,0,0,0,1291,0
0,94,0,0,0,0,0,1,3364,0
1,240,0,0,0,0,0,0,2252,0
0,386,0,0,0,0,0,0,3926,0
1,140,0,0,0,0,0,1,2396,0
0,120,0,0,0,0,0,0,2977,0
1,239,0,0,0,0,0,1,400,0
0,111,0,0,0,0,0,0,1037,0
0,349,0,0,0,0,0,0,1732,0
0,264,0,0,0,0,0,0,240,0
1,32,0,0,0,0,0,0,1894,0
1,374,0,0,0,0,0,1,1901,0
1,114,0,0,0,0,0,1,2506,0
1,66,0,0,0,0,0,1,945,0
0,79,0,0,0,0,0,1,726,0
0,154,0,0,0,0,0,1,1221,0
0,292,0,0,0,0,0,0,4044,0
0,7,0,0,0,0,0,0,3397,0
0,376,0,0,0,0,0,1,3104,0
1,272,0,0,0,0,0,1,4990,0
0,49,0,0,0,0,0,0,896,0
0,287,0,0,0,0,0,1,857,0
0,288,0,0,0,0,0,0,966,0
0,296,0,0,0,0,0,1,2052,0
1,264,0,0,0,0,0,1,1992,0
0,139,0,0,0,0,0,0,1739,0
1,85,0,0,0,0,0,0,1157,0
0,336,0,0,0,0,0,0,4932,0
1,115,0,0,0,0,0,1,511,0
0,265,0,0,0,0,0,0,3268,0
1,287,0,0,0,0,0,0,3441,0
1,366,0,0,0,0,0,0,4420,0
1,75,0,0,0,0,0,1,2419,0
0,191,0,0,0,0,0,1,3026,0
0,108,0,0,0,0,0,0,290,0
0,89,0,0,0,0,0,0,3888,0
1,243,0,0,0,0,0,1,4229,0
1,33,0,0,0,0,0,0,553,0
0,116,0,0,0,0,0,1,753,0
0,206,0,0,0,0,0,1,561,0
0,390,0,0,0,0,0,1,978,0
1,122,0,0,0,0,0,0,4753,0
1,147,0,0,0,0,0,0,87,0
1,307,0,0,0,0,0,1,2670,0
0,186,0,0,0,0,0,1,4844,0
1,194,0,0,0,0,0,1,3025,0
0,312,0,0,0,0,0,1,3193,0
0,298,0,0,0,0,0,1,2088,0
0,379,0,0,0,0,0,1,2234,0
1,311,0,0,0,0,0,0,3859,0
0,267,0,0,0,0,0,0,4319,0
0,378,0,0,0,0,0,1,3377,0
0,49,0,0,0,0,0,1,3528,0
0,243,0,0,0,0,0,1,506,0
1,107,0,0,0,0,0,1,3457,0
0,358,0,0,0,0,0,1,3099,0
1,278,0,0,0,0,0,0,2567,0
1,121,0,0,0,0,0,1,504,0
1,174,0,0,0,0,0,1,2443,0
1,1,0,0,0,0,0,1,1461,0
0,278,0,0,0,0,0,0,1114,0
0,281,0,0,0,0,0,0,3330,0
0,78,0,0,0,0,0,0,3711,0
1,109,0,0,0,0,0,0,1892,0
0,369,0,0,0,0,0,1,2047,0
1,244,0,0,0,0,0,1,4804,0
0,6,0,0,0,0,0,1,3815,0
0,355,0,0,0,0,0,1,366,0
0,301,0,0,0,0,0,0,3795,0
1,27,0,0,0,0,0,0,4645,0
1,205,0,0,0,0,0,1,477,0
0,389,0,0,0,0,0,1,3686,0
0,9,0,0,0,0,0,1,4101,0
0,189,0,0,0,0,0,1,2661,0
0,32,0,0,0,0,0,1,2058,0
0,355,0,0,0,0,0,0,3124,0
0,339,0,0,0,0,0,1,1494,0
1,127,0,0,0,0,0,1,1343,0
0,100,0,0,0,0,0,0,4532,0
1,14,0,0,0,0,0,1,22,0
0,64,0,0,0,0,0,1,2717,0
0,162,0,0,0,0,0,0,1986,0
0,86,0,0,0,0,0,0,4769,0
0,5,0,0,0,0,0,0,4787,0
1,385,0,0,0,0,0,1,1022,0
1,47,0,0,0,0,0,0,4978,1
1,368,0,0,0,0,0,1,2483,0
0,138,0,0,0,0,0,1,4596,0
1,90,0,0,0,0,0,0,2391,0
1,317,0,0,0,0,0,0,583,0
0,187,0,0,0,0,0,0,398,0
1,390,0,0,0,0,0,1,4251,0
0,337,0,0,0,0,0,0,4601,0
0,166,0,0,0,0,0,0,894,0
0,32,0,0,0,0,0,1,2253,0
1,109,0,0,0,0,0,0,4934,0
0,168,0,0,0,0,0,1,4179,0
0,146,0,0,0,0,0,0,435,0
0,314,0,0,0,0,0,0,417,0
1,398,0,0,0,0,0,1,4111,0
0,169,0,0,0,0,0,1,4725,0
0,38,0,0,0,0,0,0,674,0
1,235,0,0,0,0,0,0,992,0
0,320,0,0,0,0,0,1,2841,0
1,363,0,0,0,0,0,0,344,0
0,69,0,0,0,0,0,0,1478,0
1,247,0,0,0,0,0,0,4375,0
0,156,0,0,0,0,0,1,1277,0
0,372,0,0,0,0,0,1,552,0
1,0,0,0,0,0,0,1,4614,0
0,115,0,0,0,0,0,1,1492,0
1,397,0,0,0,0,0,1,1881,0
0,1,0,0,0,0,0,1,4758,0
1,80,0,0,0,0,0,1,3053,0
0,12,0,0,0,0,0,1,1672,0
0,388,0,0,0,0,0,0,4931,0
0,26,0,0,0,0,0,0,3164,0
1,116,0,0,0,0,0,1,4349,0
0,53,0,0,0,0,0,0,1029,0
0,39,0,0,0,0,0,0,2839,0
0,360,0,0,0,0,0,0,197,0
1,90,0,0,0,0,0,1,4373,0
1,396,0,0,0,0,0,0,3889,0
1,145,0,0,0,0,0,0,2363,0
0,207,0,0,0,0,0,1,518,0
0,99,0,0,0,0,0,1,106,0
0,214,0,0,0,0,0,1,2246,0
1,165,0,0,0,0,0,0,4361,0
1,67,0,0,0,0,0,1,2337,0
0,289,0,0,0,0,0,0,1199,0
1,129,0,0,0,0,0,0,1415,0
1,292,0,0,0,0,0,0,4872,0
0,74,0,0,0,0,0,0,2790,0
0,117,0,0,0,0,0,1,3418,0
0,369,0,0,0,0,0,1,4192,0
0,62,0,0,0,0,0,1,571,0
1,229,0,0,0,0,0,1,4467,0
1,387,0,0,0,0,0,0,2246,0
0,67,0,0,0,0,0,0,469,0
0,140,0,0,0,0,0,0,2075,0
0,326,0,0,0,0,0,0,3021,0
1,324,0,0,0,0,0,1,2857,0
0,61,0,0,0,0,0,0,568,0
0,142,0,0,0,0,0,0,892,0
0,218,0,0,0,0,0,1,3183,0
0,21,0,0,0,0,0,1,1367,0
1,5,0,0,0,0,0,1,4871,0
1,162,0,0,0,0,0,1,1968,0
1,90,0,0,0,0,0,1,242,0
1,21,0,0,0,0,0,1,2525,0
0,341,0,0,0,0,0,0,71,0
1,47,0,0,0,0,0,1,146,0
0,314,0,0,0,0,0,0,4874,0
1,266,0,0,0,0,0,0,4560,0
0,266,0,0,0,0,0,1,1859,0
0,335,0,0,0,0,0,1,3806,0
0,59,0,0,0,0,0,1,1679,0
1,378,0,0,0,0,0,0,4688,0
0,100,0,0,0,0,0,1,4207,0
1,193,0,0,0,0,0,0,4051,0
0,302,0,0,0,0,0,1,1063,0
1,233,0,0,0,0,0,1,3685,0
1,238,0,0,0,0,0,1,4422,0
1,63,0,0,0,0,0,0,3327,0
0,307,0,0,0,0,0,1,492,0
0,111,0,0,0,0,0,1,3129,0
1,93,0,0,0,0,0,0,824,0
0,111,0,0,0,0,0,0,1455,0
1,70,0,0,0,0,0,1,1101,0
1,201,0,0,0,0,0,1,1260,0
0,316,0,0,0,0,0,0,496,0
1,174,0,0,0,0,0,0,261,0
0,81,0,0,0,0,0,1,3365,0
1,374,0,0,0,0,0,1,1112,0
0,399,0,0,0,0,0,1,2752,0
0,2,0,0,0,0,0,0,4457,0
0,257,0,0,0,0,0,0,4684,0
1,123,0,0,0,0,0,1,2546,0
0,65,0,0,0,0,0,1,1762,0
0,143,0,0,0,0,0,0,2632,0
1,177,0,0,0,0,0,0,4884,0
0,184,0,0,0,0,0,0,2693,0
0,317,0,0,0,0,0,1,3117,0
0,286,0,0,0,0,0,0,4427,0
1,345,0,0,0,0,0,0,1271,0
1,186,0,0,0,0,0,1,1117,0
1,90,0,0,0,0,0,1,711,0
0,8,0,0,0,0,0,0,3451,0
0,239,0,0,0,0,0,1,2674,0
0,360,0,0,0,0,0,1,3695,0
1,161,0,0,0,0,0,1,1937,0
0,106,0,0,0,0,0,0,315,0
0,59,0,0,0,0,0,0,1697,0
1,395,0,0,0,0,0,1,2093,0
0,57,0,0,0,0,0,1,1524,0
1,94,0,0,0,0,0,1,1596,0
1,69,0,0,0,0,0,1,1198,0
1,79,0,0,0,0,0,1,2043,0
0,347,0,0,0,0,0,1,4471,0
0,252,0,0,0,0,0,0,2459,0
1,330,0,0,0,0,0,0,1845,0
0,283,0,0,0,0,0,0,1281,0
1,76,0,0,0,0,0,1,4444,0
1,367,0,0,0,0,0,0,3224,0
0,354,0,0,0,0,0,0,4500,0
0,109,0,0,0,0,0,1,4201,0
0,207,0,0,0,0,0,0,1775,0
0,190,0,0,0,0,0,0,2627,0
1,22,0,0,0,0,0,0,4843,0
1,280,0,0,0,0,0,0,4705,0
0,281,0,0,0,0,0,1,4490,0
1,271,0,0,0,0,0,0,3834,0
1,112,0,0,0,0,0,1,4062,0
0,218,0,0,0,0,0,1,4259,0
0,286,0,0,0,0,0,0,4143,0
0,55,0,0,0,0,0,0,1134,0
1,382,0,0,0,0,0,1,2532,0
0,369,0,0,0,0,0,0,854,0
1,87,0,0,0,0,0,0,1889,0
0,116,0,0,0,0,0,0,3232,0
1,58,0,0,0,0,0,1,634,0
1,148,0,0,0,0,0,1,3814,0
1,251,0,0,0,0,0,1,1947,0
1,117,0,0,0,0,0,1,3546,0
1,344,0,0,0,0,0,1,3817,0
1,120,0,0,0,0,0,1,928,0
1,232,0,0,0,0,0,1,2801,0
0,230,0,0,0,0,0,0,2287,0
1,302,0,0,0,0,0,1,3315,0
1,305,0,0,0,0,0,1,2199,0
1,132,0,0,0,0,0,1,139,0
0,383,0,0,0,0,0,0,4276,0
0,26,0,0,0,0,0,0,2588,0
1,329,0,0,0,0,0,1,3575,0
1,170,0,0,0,0,0,1,1689,0
1,255,0,0,0,0,0,0,4186,0
0,387,0,0,0,0,0,1,3653,0
0,204,0,0,0,0,0,1,4138,0
0,334,0,0,0,0,0,1,2581,0
1,376,0,0,0,0,0,1,4177,0
1,10,0,0,0,0,0,0,77,0
1,281,0,0,0,0,0,1,4464,0
1,368,0,0,0,0,0,0,3247,0
0,39,0,0,0,0,0,0,2436,0
0,198,0,0,0,0,0,0,1147,0
1,141,0,0,0,0,0,0,4981,0
1,187,0,0,0,0,0,1,2417,0
1,340,0,0,0,0,0,1,4009,0
0,152,0,0,0,0,0,1,3210,0
0,153,0,0,0,0,0,0,2155,0
0,224,0,0,0,0,0,1,3377,0
0,116,0,0,0,0,0,0,337,0
1,220,0,0,0,0,0,0,3784,0
0,87,0,0,0,0,0,0,2306,0
1,202,0,0,0,0,0,0,266,0
0,329,0,0,0,0,0,0,3628,0
0,274,0,0,0,0,0,0,3537,0
0,150,0,0,0,0,0,0,4162,0
0,261,0,0,0,0,0,1,2717,0
1,177,0,0,0,0,0,1,41,0
0,253,0,0,0,0,0,1,3767,0
1,21,0,0,0,0,0,0,2783,0
